link,sex
https://www.tfrrs.org/athletes/2765024/Western_Illinois/Talisa_Watson.html,w
https://www.tfrrs.org/athletes/2765017/Western_Illinois/Alexis_Atkins.html,w
https://www.tfrrs.org/athletes/2241900/Oral_Roberts/Joseph_Bradford.html,m
https://www.tfrrs.org/athletes/2396881/Kansas_City/Nick_Stoppel.html,m
https://www.tfrrs.org/athletes/2781859/Kansas_City/Preston_Phillips.html,m
https://www.tfrrs.org/athletes/2787577/South_Alabama/Latoria__English.html,w
https://www.tfrrs.org/athletes/2792593/UL_Monroe/Nefertiti_Beckett.html,w
https://www.tfrrs.org/athletes/2245056/Florida_Atlantic/Ashani__Roberts.html,w
https://www.tfrrs.org/athletes/2714917/North_Texas/Roman_Romero.html,m
https://www.tfrrs.org/athletes/2743593/South_Alabama/Josh_Jones.html,m
https://www.tfrrs.org/athletes/1351447/Florida_Intl/Daniel_Stephenson.html,m
https://www.tfrrs.org/athletes/2223214/Gardner_Webb/Caroline_Arledge.html,w
https://www.tfrrs.org/athletes/2224351/Radford/Caronda__Bond.html,w
https://www.tfrrs.org/athletes/1249529/Gardner_Webb/Kayla_Morgan.html,w
https://www.tfrrs.org/athletes/2224356/Radford/Lindsey_Noe.html,w
https://www.tfrrs.org/athletes/2756266/Liberty/Spencer_McCorkel.html,m
https://www.tfrrs.org/athletes/2209456/Charleston_Southern/Dominique_Riggins.html,m
https://www.tfrrs.org/athletes/2287105/Charleston_Southern/Benjamin_Bowles.html,m
https://www.tfrrs.org/athletes/2209537/Va_Military_Institute/Richard_Garcia.html,m
https://www.tfrrs.org/athletes/1690048/Winthrop/Theo_Facinoli.html,m
https://www.tfrrs.org/athletes/1210271/Mansfield/Katie_Foster.html,w
https://www.tfrrs.org/athletes/2807334/Indiana_PA/Yoann_Godet.html,m
https://www.tfrrs.org/athletes/2216295/Kutztown/Craig_Sherwood.html,m
https://www.tfrrs.org/athletes/2749587/Penn_State/Kelsey_Couts.html,w
https://www.tfrrs.org/athletes/2224138/Michigan_State/Rebecca_Buchholtz.html,w
https://www.tfrrs.org/athletes/1737382/Ohio_State/Alana_Gray.html,w
https://www.tfrrs.org/athletes/2227117/Columbia/Monique_Roberts.html,w
https://www.tfrrs.org/athletes/1740848/Dartmouth/Jessica_Robson.html,w
https://www.tfrrs.org/athletes/2749028/Princeton/Justin_Frick.html,m
https://www.tfrrs.org/athletes/2749085/Princeton/Tom_Zozokos.html,m
https://www.tfrrs.org/athletes/2751803/Penn/Tyler_Danna.html,m
https://www.tfrrs.org/athletes/2546959/Illinois/Tim_Gaumer.html,m
https://www.tfrrs.org/athletes/1238955/Purdue/Lance_Moe.html,m
https://www.tfrrs.org/athletes/2223139/Michigan_State/Cliff_Miller.html,m
https://www.tfrrs.org/athletes/1212608/Iowa/Frank_Prill.html,m
https://www.tfrrs.org/athletes/2214367/Illinois/Shawn__Ledbetter.html,m
https://www.tfrrs.org/athletes/2760476/Illinois/Steve_Monte.html,m
https://www.tfrrs.org/athletes/1210475/Youngstown_St/Robyn_Ray.html,w
https://www.tfrrs.org/athletes/2768411/Wright_State/Erica_Kemp.html,w
https://www.tfrrs.org/athletes/2248022/Milwaukee/Shelby_Schaal.html,w
https://www.tfrrs.org/athletes/2653011/Loyola_IL/Liz_Butler.html,w
https://www.tfrrs.org/athletes/2248000/Milwaukee/Ben_Crogan.html,m
https://www.tfrrs.org/athletes/2720802/Detroit_Mercy/Anthony_Donald.html,m
https://www.tfrrs.org/athletes/2219587/Valparaiso/Vinnie_Liuzzo.html,m
https://www.tfrrs.org/athletes/2245905/Illinois_Chicago/Anthony_Simone.html,m
https://www.tfrrs.org/athletes/2797483/Valparaiso/Mike__Kash.html,m
https://www.tfrrs.org/athletes/2725083/Southern_Illinois/Miana_Lee.html,w
https://www.tfrrs.org/athletes/2254014/Wichita_State/Taylor_McAlpine.html,w
https://www.tfrrs.org/athletes/1694762/Indiana_State/Rachel_Posey.html,w
https://www.tfrrs.org/athletes/1704226/Indiana_State/Steven_Swinford.html,m
https://www.tfrrs.org/athletes/2245980/Northern_Iowa/Tyler_Clark.html,m
https://www.tfrrs.org/athletes/2743950/Southern_Illinois/Ryan_Sidwell.html,m
https://www.tfrrs.org/athletes/812912/Missouri_ST/Jared_Anders.html,m
https://www.tfrrs.org/athletes/1235448/Indianapolis/Cory_Fornal.html,m
https://www.tfrrs.org/athletes/1748128/Bellarmine/Kyle_White.html,m
https://www.tfrrs.org/athletes/2258755/Bellarmine/Sam_Kloeker.html,m
https://www.tfrrs.org/athletes/2811924/Wis_Oshkosh/Scott_Ryman.html,m
https://www.tfrrs.org/athletes/2252063/Wis_Oshkosh/Ben_Zill.html,m
https://www.tfrrs.org/athletes/1729601/Wis_Eau_Claire/Patrick_Keyes.html,m
https://www.tfrrs.org/athletes/2744935/Wis_Eau_Claire/Patrick__Swanson.html,m
https://www.tfrrs.org/athletes/2814418/Wis_Stevens_Point/Michael_Dellemann.html,m
https://www.tfrrs.org/athletes/2789938/Wis_Superior/Jonny_Knight.html,m
https://www.tfrrs.org/athletes/2769329/Wis_Oshkosh/Jason_Ulman.html,m
https://www.tfrrs.org/athletes/2565973/Wis_Eau_Claire/Bart_Mestelle.html,m
https://www.tfrrs.org/athletes/2799614/Wis_Whitewater/Steve_Breese.html,m
https://www.tfrrs.org/athletes/2744934/Wis_Eau_Claire/Andrew_Storsveen.html,m
https://www.tfrrs.org/athletes/2799653/Wis_Whitewater/Beau_Hering.html,m
https://www.tfrrs.org/athletes/2789940/Wis_Superior/Chad_Kucza.html,m
https://www.tfrrs.org/athletes/2769327/Wis_Oshkosh/Philip_Devine.html,m
https://www.tfrrs.org/athletes/2808388/Wis_Whitewater/JoLyn_Owen.html,w
https://www.tfrrs.org/athletes/2825398/Wis_Oshkosh/Chelsea_Benitz.html,w
https://www.tfrrs.org/athletes/2744952/Wis_Eau_Claire/Liz_Amici.html,w
https://www.tfrrs.org/athletes/2744955/Wis_Eau_Claire/Michelle_Baranek.html,w
https://www.tfrrs.org/athletes/2744970/Wis_Eau_Claire/Courtney_Craig.html,w
https://www.tfrrs.org/athletes/2789964/Wis_Superior/Kristen__Jasperson.html,w
https://www.tfrrs.org/athletes/2815147/Wis_Stevens_Point/Katie_Meyer.html,w
https://www.tfrrs.org/athletes/2827115/Wis_Stevens_Point/Briana_Balza.html,w
https://www.tfrrs.org/athletes/2754027/Wis_Whitewater/Allison_Gonzales.html,w
https://www.tfrrs.org/athletes/2256996/Cal_St_Northridge/Jenna_Hulion.html,w
https://www.tfrrs.org/athletes/2787893/Stanford/Tiffany_Tillett.html,w
https://www.tfrrs.org/athletes/2765165/Arizona/Lisa_Egarter.html,w
https://www.tfrrs.org/athletes/2765167/Arizona/Charlene_Harber.html,w
https://www.tfrrs.org/athletes/2776037/Oregon/Melanie_Vertrees.html,w
https://www.tfrrs.org/athletes/1912383/Oregon/Aaron_McVein.html,m
https://www.tfrrs.org/athletes/2756618/Houston/Tatiana_Miller.html,w
https://www.tfrrs.org/athletes/1200998/UAB/Timara_McMillan.html,w
https://www.tfrrs.org/athletes/2252232/Central_Florida/Ashley_Bolling.html,w
https://www.tfrrs.org/athletes/1737297/Marshall/kristin_smith.html,w
https://www.tfrrs.org/athletes/2355749/Houston/Brittani_Williams.html,w
https://www.tfrrs.org/athletes/2218388/Memphis/Vivian_Haynes.html,w
https://www.tfrrs.org/athletes/1200992/UAB/Christina_Chambers.html,w
https://www.tfrrs.org/athletes/2756611/Houston/Megan_Bibbs.html,w
https://www.tfrrs.org/athletes/1687387/Memphis/Darrell_Lewis.html,m
https://www.tfrrs.org/athletes/1687393/Memphis/Preston_Williams.html,m
https://www.tfrrs.org/athletes/2284566/Rice/Jack_Spinks.html,m
https://www.tfrrs.org/athletes/1857505/Houston/Emanuel_Osadebey.html,m
https://www.tfrrs.org/athletes/2440697/Memphis/Marvin_Stewart.html,m
https://www.tfrrs.org/athletes/2748285/East_Carolina/Joseph_Samuels.html,m
https://www.tfrrs.org/athletes/2244072/Jacksonville/Stacey_Young.html,w
https://www.tfrrs.org/athletes/2749163/Kennesaw_State/Christie_Leverette.html,w
https://www.tfrrs.org/athletes/2782725/Campbell/Sena_Bekric.html,w
https://www.tfrrs.org/athletes/1251473/Campbell/Shelly_Mclean.html,w
https://www.tfrrs.org/athletes/2749155/Kennesaw_State/Kegan_Thurman.html,m
https://www.tfrrs.org/athletes/2752942/East_Tenn_St/Max_Lee.html,m
https://www.tfrrs.org/athletes/1782369/USC_Upstate/Graham_Long.html,m
https://www.tfrrs.org/athletes/2215846/Chicago_State/Lanesha_Sutton.html,w
https://www.tfrrs.org/athletes/1728040/Houston_Baptist/Toni_Dickerson.html,w
https://www.tfrrs.org/athletes/2265291/South_Dakota/Bryan_Braley.html,m
https://www.tfrrs.org/athletes/1728036/Houston_Baptist/Jonathan_Staples.html,m
https://www.tfrrs.org/athletes/2265304/South_Dakota/Tane_Owens.html,m
https://www.tfrrs.org/athletes/2779526/Utah_Valley/Matt_Williams.html,m
https://www.tfrrs.org/athletes/2749492/Houston_Baptist/Joe_Thompson.html,m
https://www.tfrrs.org/athletes/2749493/Houston_Baptist/Gabe_O'Neale.html,m
https://www.tfrrs.org/athletes/2340127/Marietta/Ashley_Bault.html,w
https://www.tfrrs.org/athletes/2774155/Case_Western/Alyssa_Harker.html,w
https://www.tfrrs.org/athletes/3725823/Case_Western/Keri_Walter.html,w
https://www.tfrrs.org/athletes/3729806/West_Virginia_Wesleyan/Gretchen_Lantz.html,w
https://www.tfrrs.org/athletes/3724781/Marietta/Dana_Vandervort.html,w
https://www.tfrrs.org/athletes/3725817/Case_Western/Tori_Gershom.html,w
https://www.tfrrs.org/athletes/3272796/Case_Western/Toby_Kilroy.html,m
https://www.tfrrs.org/athletes/2774168/Case_Western/Michael_Cohara.html,m
https://www.tfrrs.org/athletes/3728003/Brandon__Eddy.html,m
https://www.tfrrs.org/athletes/3255661/West_Virginia_Wesleyan/Andrew_Ferguson.html,m
https://www.tfrrs.org/athletes/2774169/Case_Western/Nick_Errico.html,m
https://www.tfrrs.org/athletes/2220139/West_Virginia_Wesleyan/Aaron_Lantz.html,m
https://www.tfrrs.org/athletes/3308827/Marietta/Jason_Hoskins.html,m
https://www.tfrrs.org/athletes/3717943/Robert_Morris_PA/Tara_Van_Schie.html,w
https://www.tfrrs.org/athletes/3267247/Tiffin/Lynzi_Daughenbaugh.html,w
https://www.tfrrs.org/athletes/3273114/Pittsburgh/Ashley_Corum.html,w
https://www.tfrrs.org/athletes/3719316/Wheeling_University/Cassie_Copeland.html,w
https://www.tfrrs.org/athletes/3719315/Wheeling_University/Mara_Cain.html,w
https://www.tfrrs.org/athletes/2766511/Kent_State/Brooke_Hutchings.html,w
https://www.tfrrs.org/athletes/3727108/Findlay/Pam_Showman.html,w
https://www.tfrrs.org/athletes/3262660/Ashland/Macy_Caldwell.html,w
https://www.tfrrs.org/athletes/3717594/Ashland/Jennifer_Bjelac.html,w
https://www.tfrrs.org/athletes/3721368/Kent_State/Mara_Doran.html,w
https://www.tfrrs.org/athletes/3263219/Wheeling_University/Janey_Hall.html,w
https://www.tfrrs.org/athletes/3267245/Tiffin/Veronica_Azzalina.html,w
https://www.tfrrs.org/athletes/3715230/Hampton/Mohamed_Labor-Koroma.html,m
https://www.tfrrs.org/athletes/3260032/Ohio_State/Cory_Kunze.html,m
https://www.tfrrs.org/athletes/3717254/Pittsburgh/Luke_Gallaher.html,m
https://www.tfrrs.org/athletes/3721252/Kent_State/Miles_Dunlap.html,m
https://www.tfrrs.org/athletes/3721279/Kent_State/Tyler_Jones.html,m
https://www.tfrrs.org/athletes/3721247/Kent_State/Kyle_Tywon.html,m
https://www.tfrrs.org/athletes/3724818/Ohio_State/Gelvin_Brady.html,m
https://www.tfrrs.org/athletes/3727064/Findlay/Jacob_Miller.html,m
https://www.tfrrs.org/athletes/3273091/Pittsburgh/Bradley_Rocco.html,m
https://www.tfrrs.org/athletes/2217517/Tiffin/Kyle_Danbury.html,m
https://www.tfrrs.org/athletes/3257662/So_Conn_St/Brittany_Brown.html,w
https://www.tfrrs.org/athletes/3709646/So_Conn_St/Nyoshee_Lowry.html,w
https://www.tfrrs.org/athletes/3707594/CCNY/Ramatulai_Bah.html,w
https://www.tfrrs.org/athletes/3709639/So_Conn_St/Connor_Coleman.html,m
https://www.tfrrs.org/athletes/2159523/Manhattan/Ryan_Degnan.html,m
https://www.tfrrs.org/athletes/2292647/Doane/Sonny_Adkins.html,w
https://www.tfrrs.org/athletes/2743652/Central_Missouri/Erin_Alewine.html,w
https://www.tfrrs.org/athletes/3699890/Central_Missouri/Madison_Smith.html,w
https://www.tfrrs.org/athletes/3699875/Central_Missouri/Denise_Dawson.html,w
https://www.tfrrs.org/athletes/3299217/Doane/Mitch_Magrini.html,m
https://www.tfrrs.org/athletes/2729598/Doane/Jordan__Pieper.html,m
https://www.tfrrs.org/athletes/3737785/Oklahoma_Baptist/Caleb_Neal.html,m
https://www.tfrrs.org/athletes/3699926/Central_Missouri/Seth_Kendrick.html,m
https://www.tfrrs.org/athletes/3699899/Central_Missouri/Brad_Banowetz.html,m
https://www.tfrrs.org/athletes/3275491/Fort_Hays_St/Anna_Eigruber.html,w
https://www.tfrrs.org/athletes/3712284/Nebraska_Kearney/Jordan_Hopkins.html,w
https://www.tfrrs.org/athletes/3712308/Nebraska_Kearney/Brandi_Winchester.html,w
https://www.tfrrs.org/athletes/3307396/Fort_Hays_St/Whitney_Taylor.html,w
https://www.tfrrs.org/athletes/4181870/Chadron_State/Elizabeth_Ellicott.html,w
https://www.tfrrs.org/athletes/3271411/Chadron_State/Jamila_Harris.html,w
https://www.tfrrs.org/athletes/3724585/Wayne_St_NE/Rebecca__Davenport.html,w
https://www.tfrrs.org/athletes/3724580/Wayne_St_NE/Megan__Svitak.html,w
https://www.tfrrs.org/athletes/3732563/Fort_Hays_St/Olevia_Shafer.html,w
https://www.tfrrs.org/athletes/3719090/Chadron_State/Jazz_Bozner.html,m
https://www.tfrrs.org/athletes/3732544/Fort_Hays_St/Jordan_Carlisle.html,m
https://www.tfrrs.org/athletes/3719091/Chadron_State/Hunter_Dittbenner.html,m
https://www.tfrrs.org/athletes/3726243/U_of_Mary/Tess_Johnson.html,w
https://www.tfrrs.org/athletes/1775395/South_Dakota_St/Lora_Shearer.html,w
https://www.tfrrs.org/athletes/3726281/U_of_Mary/Jake_Jensen.html,m
https://www.tfrrs.org/athletes/3266467/North_Dakota_St/Beauregard_Gagnon.html,m
https://www.tfrrs.org/athletes/3725890/South_Dakota_St/Bennett_Mercil.html,m
https://www.tfrrs.org/athletes/2748351/Northern_Michigan/Mariah_Beaman.html,w
https://www.tfrrs.org/athletes/2748356/Northern_Michigan/Brooke_Granquist.html,w
https://www.tfrrs.org/athletes/3718027/Lewis/Amy__Polhemus.html,w
https://www.tfrrs.org/athletes/3726003/Northern_Michigan/Shannon_McNab.html,w
https://www.tfrrs.org/athletes/3708844/Lake_Superior_State/Rebecca_Carruthers.html,w
https://www.tfrrs.org/athletes/3708836/Lake_Superior_State/Margaret_Beal.html,w
https://www.tfrrs.org/athletes/3717454/Lake_Superior_State/Justin_Balczak.html,m
https://www.tfrrs.org/athletes/3261124/Lake_Superior_State/Kaleb_Schweiger.html,m
https://www.tfrrs.org/athletes/2445409/Lewis/Phil_Hodur.html,m
https://www.tfrrs.org/athletes/3261118/Lake_Superior_State/Jeremy_Braman.html,m
https://www.tfrrs.org/athletes/3718040/Lewis/Dan_Lentz.html,m
https://www.tfrrs.org/athletes/3725417/New_Hampshire/Jessica__Salley.html,w
https://www.tfrrs.org/athletes/3725414/New_Hampshire/Emily__Hutchinson.html,w
https://www.tfrrs.org/athletes/3447433/Maine/Kyle_St.Peter.html,m
https://www.tfrrs.org/athletes/3726989/New_Hampshire/Andrew__Mudgett.html,m
https://www.tfrrs.org/athletes/3725951/New_Hampshire/William_Judge.html,m
https://www.tfrrs.org/athletes/3091783/Hastings/Jake_Holmquist.html,m
https://www.tfrrs.org/athletes/3728668/Kansas_State/Devin_Dick.html,m
https://www.tfrrs.org/athletes/3255395/Kansas_State/Erica_Twiss.html,w
https://www.tfrrs.org/athletes/3728653/Kansas_State/Sarah_Kolmer.html,w
https://www.tfrrs.org/athletes/3279101/Hastings/Audrey_Gaspers.html,w
https://www.tfrrs.org/athletes/3261085/Indiana_State/Kelly_Steffen.html,w
https://www.tfrrs.org/athletes/3271525/Cincinnati/Kaitlyn_Good.html,w
https://www.tfrrs.org/athletes/3261077/Indiana_State/Rachael_Johnson.html,w
https://www.tfrrs.org/athletes/2407795/Indiana_State/Patricia_Merrion.html,w
https://www.tfrrs.org/athletes/3733009/Cincinnati/Dominique_Best.html,w
https://www.tfrrs.org/athletes/2842060/Hannibal_LaGrange/John_Anderson.html,m
https://www.tfrrs.org/athletes/3260827/Iowa_State/Matt_Harmeyer.html,m
https://www.tfrrs.org/athletes/3719444/Kansas_City/Mishael_Reaws.html,m
https://www.tfrrs.org/athletes/3260574/Hannibal_LaGrange/Jordan_Creech.html,m
https://www.tfrrs.org/athletes/2296193/Iowa_State/Jordon_Andreassen.html,w
https://www.tfrrs.org/athletes/3260787/Iowa_State/Kelly_McCoy.html,w
https://www.tfrrs.org/athletes/3306691/Lincoln_MO/Shakeisha_Miller.html,w
https://www.tfrrs.org/athletes/3260757/Iowa_State/Jenny_Dillon.html,w
https://www.tfrrs.org/athletes/3725240/NW_Missouri/Chloe_Wichman.html,w
https://www.tfrrs.org/athletes/3733026/Iowa_State/Bree_Woelber.html,w
https://www.tfrrs.org/athletes/2759883/NW_Missouri/Jessica_Hugo.html,w
https://www.tfrrs.org/athletes/3252761/Truman_State/Rebecca_Nelson.html,w
https://www.tfrrs.org/athletes/1712166/Kansas_City/Kim_Nagy.html,w
https://www.tfrrs.org/athletes/3274809/Samford/Ashley_Cope.html,w
https://www.tfrrs.org/athletes/3624162/Sydney_Whittle.html,w
https://www.tfrrs.org/athletes/2758263/Florida_AM/Stephanie_Colter.html,w
https://www.tfrrs.org/athletes/3271650/South_Alabama/Leah_Hixon.html,w
https://www.tfrrs.org/athletes/3693394/South_Alabama/Jasmine_Ferguson.html,w
https://www.tfrrs.org/athletes/3274815/Samford/Macy_Conger.html,w
https://www.tfrrs.org/athletes/3243183/UAB/Renay__Ransaw.html,w
https://www.tfrrs.org/athletes/3262169/Florida_AM/Brittany_Jones.html,w
https://www.tfrrs.org/athletes/3269445/Shorter/Mariah_Freeman.html,w
https://www.tfrrs.org/athletes/3717106/Shorter/Kaleigh_Satterfield.html,w
https://www.tfrrs.org/athletes/3349002/Stillman/TERRANCE_SWENSON.html,m
https://www.tfrrs.org/athletes/3721105/Florida_AM/Jean_Leon.html,m
https://www.tfrrs.org/athletes/3271638/South_Alabama/Garrett_Schumacher.html,m
https://www.tfrrs.org/athletes/3732261/Samford/Joshua_McCombs.html,m
https://www.tfrrs.org/athletes/2947421/Stillman/Robert_Howard.html,m
https://www.tfrrs.org/athletes/3722011/South_Alabama/Mikel_Magnusson.html,m
https://www.tfrrs.org/athletes/3263819/Vermont/Brittany_St._Clair.html,w
https://www.tfrrs.org/athletes/3725262/Vermont/Kierstin_Merlino.html,w
https://www.tfrrs.org/athletes/3725260/Vermont/Sara_Roderick.html,w
https://www.tfrrs.org/athletes/2256039/Toronto/Juliana_Bergin.html,w
https://www.tfrrs.org/athletes/3265853/Toronto/Rachel__Jewett.html,w
https://www.tfrrs.org/athletes/3265849/Toronto/Florence_Peters.html,w
https://www.tfrrs.org/athletes/2243760/Cornell/Taylor_Baird.html,w
https://www.tfrrs.org/athletes/3722518/Cornell/Mina_Amick-Alexis.html,w
https://www.tfrrs.org/athletes/3233889/Binghamton/Jessica_Goldberg.html,w
https://www.tfrrs.org/athletes/3651387/Cortland_St/Gina_Hofle.html,w
https://www.tfrrs.org/athletes/3258232/Cornell/Samantha_Olyha.html,w
https://www.tfrrs.org/athletes/3724416/Binghamton/Daniella_Olusoga.html,w
https://www.tfrrs.org/athletes/2243773/Cornell/Danielle_Silas.html,w
https://www.tfrrs.org/athletes/3258220/Cornell/Zaakirah_Daniels.html,w
https://www.tfrrs.org/athletes/3233898/Binghamton/Sara_Wickes.html,w
https://www.tfrrs.org/athletes/2834889/Cortland_St/Robert_Brower.html,m
https://www.tfrrs.org/athletes/3263265/Cortland_St/Paul_Cuthbert.html,m
https://www.tfrrs.org/athletes/3719299/Cornell/Jon_Hanninen.html,m
https://www.tfrrs.org/athletes/3318394/Cornell/Chris_Ryan.html,m
https://www.tfrrs.org/athletes/3719287/Cornell/Nick_Athanasopoulos.html,m
https://www.tfrrs.org/athletes/3718836/Eastern_Washington/Katrina_Chamberlain.html,w
https://www.tfrrs.org/athletes/3436439/Eastern_Washington/Warren_Miller.html,m
https://www.tfrrs.org/athletes/3272319/Wake_Forest/Erika_Martin.html,w
https://www.tfrrs.org/athletes/3724069/Jessica_Harrison.html,w
https://www.tfrrs.org/athletes/2755499/Virginia_State/Shaundra_Cook.html,w
https://www.tfrrs.org/athletes/3255036/Radford/Kaleice_Green.html,w
https://www.tfrrs.org/athletes/3723131/Liberty/Audrey_Bamford.html,w
https://www.tfrrs.org/athletes/3272330/Wake_Forest/Julie_McCauley.html,w
https://www.tfrrs.org/athletes/2224414/Christina_Mitchell.html,w
https://www.tfrrs.org/athletes/3648886/Lynchburg/Catherine_Wallace.html,w
https://www.tfrrs.org/athletes/2758186/Washington__Lee/Marissa_Thompson.html,w
https://www.tfrrs.org/athletes/3723132/Liberty/Riley_Brandon.html,w
https://www.tfrrs.org/athletes/2745339/Winston_Salem_St/Melody__McGee.html,w
https://www.tfrrs.org/athletes/3722398/Shippensburg/Bailey_Davis.html,w
https://www.tfrrs.org/athletes/3707682/Lehigh/Babette_Hohrath.html,w
https://www.tfrrs.org/athletes/3707675/Lehigh/Natalie_Bates.html,w
https://www.tfrrs.org/athletes/3722399/Shippensburg/Ashley_Nicola.html,w
https://www.tfrrs.org/athletes/3709252/Lake_Erie/Destiny_Prusky.html,w
https://www.tfrrs.org/athletes/3271392/Slippery_Rock/Tara_Catone.html,w
https://www.tfrrs.org/athletes/3448087/California_PA/Farath_Raphael.html,w
https://www.tfrrs.org/athletes/2759676/California_PA/Jordyn_Reagan.html,w
https://www.tfrrs.org/athletes/2218730/California_PA/Jerica_Snedden.html,w
https://www.tfrrs.org/athletes/3720079/California_PA/Samantha_Beckerleg.html,w
https://www.tfrrs.org/athletes/2704958/Lake_Erie/Leah__Jones.html,w
https://www.tfrrs.org/athletes/2752706/Lock_Haven/Jordan_Stonebraker.html,m
https://www.tfrrs.org/athletes/3271745/Lock_Haven/Caleb_Getty.html,m
https://www.tfrrs.org/athletes/2759718/California_PA/Bruce_McDaniel.html,m
https://www.tfrrs.org/athletes/3720090/California_PA/Garret_Trosch.html,m
https://www.tfrrs.org/athletes/3723318/Augustana_SD/Henrik_Holmberg.html,m
https://www.tfrrs.org/athletes/3701987/Augustana_SD/Kayla_Mescher.html,w
https://www.tfrrs.org/athletes/3264998/Augustana_SD/Katie_Tonner.html,w
https://www.tfrrs.org/athletes/3720770/Stanford/Madeline_Treasure.html,w
https://www.tfrrs.org/athletes/3716465/Portland_State/Cassandra_Sidner.html,w
https://www.tfrrs.org/athletes/3263946/Boise_State/Anthony_Belcher.html,m
https://www.tfrrs.org/athletes/2124973/Portland_State/Mark_Bozarth-Dreher.html,m
https://www.tfrrs.org/athletes/2908054/Central_Washington/Manny__Melo.html,m
https://www.tfrrs.org/athletes/3301685/Central_Washington/Colin__Alexander.html,m
https://www.tfrrs.org/athletes/3261866/Portland_State/Luke_Leddige.html,m
https://www.tfrrs.org/athletes/3255391/Kansas_State/Ryann_Krais.html,w
https://www.tfrrs.org/athletes/2784927/Alabama/Kaylon_Eppinger.html,w
https://www.tfrrs.org/athletes/3275360/Florida/Brittany_Harrell.html,w
https://www.tfrrs.org/athletes/3236739/San_Diego_St/Allison_Reaser.html,w
https://www.tfrrs.org/athletes/3277431/Arkansas/Kevin_Lazas.html,m
https://www.tfrrs.org/athletes/1733182/Oregon/David_Klech.html,m
https://www.tfrrs.org/athletes/3300961/Texas_Arlington/Romain_Martin.html,m
https://www.tfrrs.org/athletes/2665572/Georgia/Michael__Ayers.html,m
https://www.tfrrs.org/athletes/1756918/Texas/Kenny_Greaves.html,m
https://www.tfrrs.org/athletes/1756187/DePauw/Courtney_Lauer.html,w
https://www.tfrrs.org/athletes/3241308/Springfield/Kelly_Curtis.html,w
https://www.tfrrs.org/athletes/3256350/Baldwin_Wallace/Emily_Oliver.html,w
https://www.tfrrs.org/athletes/3396116/Hendrix/Elizabeth_Krug.html,w
https://www.tfrrs.org/athletes/3290331/Wis_Stout/Jessika_Smith.html,w
https://www.tfrrs.org/athletes/1849342/Hope/Kara_Vandeguchte.html,w
https://www.tfrrs.org/athletes/3292642/Wis_La_Crosse/Leeanne_Nowicki.html,w
https://www.tfrrs.org/athletes/3277143/Wartburg/Camesha_Goods.html,w
https://www.tfrrs.org/athletes/2786486/Carthage/Sarah_Thompson.html,w
https://www.tfrrs.org/athletes/2786477/Carthage/Christine_Nelson.html,w
https://www.tfrrs.org/athletes/3360900/George_Fox/Alexis_Arnold.html,w
https://www.tfrrs.org/athletes/2297272/Milwaukee_Sch_of_Eng/Kevin_Diederich.html,m
https://www.tfrrs.org/athletes/2747067/St_Ambrose/Rachel_Luehrs.html,w
https://www.tfrrs.org/athletes/3289019/Azusa_Pacific/Megan_VanWinkle.html,w
https://www.tfrrs.org/athletes/3419453/Azusa_Pacific/Tiffeny__Parker.html,w
https://www.tfrrs.org/athletes/3265222/Cornerstone/Amy__Boyer.html,w
https://www.tfrrs.org/athletes/3345623/Point_Loma/Lindsay_Honea.html,w
https://www.tfrrs.org/athletes/3308067/Dickinson_St/Johnpaul_Williams.html,m
https://www.tfrrs.org/athletes/3282473/Eastern_Oregon/Robbie_Haynie.html,m
https://www.tfrrs.org/athletes/2352680/Westmont/Adam_Thompkins.html,m
https://www.tfrrs.org/athletes/3277504/College_of_Idaho/Austin_Basterrechea.html,m
https://www.tfrrs.org/athletes/2243088/Northwest_U/Jason_Waltman.html,m
https://www.tfrrs.org/athletes/2332014/Point_Loma/Jeff_Hester.html,m
https://www.tfrrs.org/athletes/2332019/Point_Loma/Anthony_Viola.html,m
https://www.tfrrs.org/athletes/2984128/Nebraska_Omaha/Sami_Spenner.html,w
https://www.tfrrs.org/athletes/3271345/Chadron_State/Brad_Gamble.html,m
https://www.tfrrs.org/athletes/3267270/Tiffin/Dan_Snyder.html,m
https://www.tfrrs.org/athletes/3335226/Golden_West/Jaci_Powell.html,w
https://www.tfrrs.org/athletes/2822491/Fresno/Wendy_Izquierdo.html,w
https://www.tfrrs.org/athletes/3333289/Mt_SAC/T'Keyah_Gray.html,w
https://www.tfrrs.org/athletes/3327140/West_Valley/Angela_Artadi.html,w
https://www.tfrrs.org/athletes/3168880/CCSF/Erica_Williams.html,w
https://www.tfrrs.org/athletes/3335220/Golden_West/Tailor_Dunigan.html,w
https://www.tfrrs.org/athletes/3149498/East_LA/Shawnta__Barnes.html,w
https://www.tfrrs.org/athletes/2847242/American_River/Andrea_Severson.html,w
https://www.tfrrs.org/athletes/3028824/San_Joaquin_Delta/Scott_Hubbart.html,m
https://www.tfrrs.org/athletes/3347187/Moorpark/Garrett_Demirjian.html,m
https://www.tfrrs.org/athletes/3314090/Monterey_Peninsula/Nicholas_Pfeiffer.html,m
https://www.tfrrs.org/athletes/2844196/Ventura/Tomek_Czerwinski.html,m
https://www.tfrrs.org/athletes/3317501/Riverside/Billy_Britt.html,m
https://www.tfrrs.org/athletes/2809541/Hartnell/Will__Welch.html,m
